斗牛犬之女,Pitbull. Niebezpieczne kobiety,Poland,6.7/10 from 122 users,"Malgosia Bojke因罪入狱，男友Remigiusz Puchalski是一名摩托党小头目，在其女友入狱期间，Remake从摩托党小头目成为了逍遥法外的控制燃油黑手党的老大；Zuza因为男友是基佬，一怒加入警队，开始自己的警察生涯,期间与Remake关系暧昧&hellip;&hellip; ",ftp://ygdy8:ygdy8@yg90.dydytt.net:8380/阳光电影www.ygdy8.com.斗牛犬之女.BD.720p.中英双字幕.mkv
我的宝贝在哪里/玩意儿,The Package,美国,5.7/10 from 189 users,故事讲述一位青少年在一次野营活动中意外割掉了他的老二，他的朋友们手忙脚乱跑过来拯救这个可怜的器官，避免出现更大事故。本剧的创作风格倾向于2007年的影片《太坏了》，但更加疯狂大胆，包括不少R级的语言。 ,ftp://ygdy8:ygdy8@yg45.dydytt.net:3129/阳光电影www.ygdy8.com.我的宝贝在哪里.BD.720p.中英双字幕.mkv
我朋友是杀人狂/我的朋友达莫,My Friend Dahmer,美国,6.7/10 from 106 users,"My Friend Dahmer, directed and written by Marc Meyers. (USA) World Premiere, Narrative. Before Jeffrey Dahmer became one of the most notorious serial killers of all time, he was a teenage loner. Conducting grisly experiments in a makeshift backyard lab, Jeff was invisible to most, until his increasingly bizarre behavior unexpectedly attracted friends. Based on the cult graphic novel, My Friend Dahmer chronicles the origins of the man, the monster &hellip; the high school senior.&nbsp;",ftp://ygdy8:ygdy8@yg45.dydytt.net:7272/阳光电影www.ygdy8.com.我朋友是杀人狂.BD.720p.中英双字幕.mkv
根西岛文学与土豆皮馅饼俱乐部/真爱收信中(台)/纳粹铁蹄下的密函情书(港)/根基岛的文学和土豆派协会,The Guernsey Literary and Potato Peel Pie Society,英国/美国,7.0/10 from 698 users,本片根据安妮&middot;巴罗斯、玛丽&middot;安&middot;谢弗同名小说改编。故事构建于二战后，讲述作家朱丽叶&middot;艾什顿(莉莉&middot;詹姆斯饰)与&ldquo;根西岛文学与土豆皮馅饼俱乐部&rdquo;之间互相了解并熟知的故事。 ,ftp://ygdy8:ygdy8@yg90.dydytt.net:8378/阳光电影www.ygdy8.com.真爱收信中.BD.720p.中英双字幕.mkv
金蝉脱壳2/金蝉脱壳2：冥府,Escape Plan 2: Hades,美国/中国,"4.0/10 from 1,180 users",2013年，《金蝉脱壳》中史泰龙和施瓦辛格联手越狱还原&ldquo;真人魂斗罗&rdquo;组合。时隔四年，续作《金蝉脱壳2》回归，灵魂人物超级硬汉史泰龙重出江湖，再次出演运筹帷幄的越狱专家，携手黄晓明和戴夫&middot;巴蒂斯塔等，再掀越狱风云。 ,ftp://ygdy8:ygdy8@yg90.dydytt.net:8377/阳光电影www.ygdy8.com.金蝉脱壳2.BD.720p.国英双语双字.mkv
零号病人,Patient Zero,英国,4.5/10 from 231 users,索尼影业的发言人今日透露，上一任&ldquo;神秘博士&rdquo;马特&middot;史密斯与《权力的游戏》的&ldquo;高庭玫瑰&rdquo;娜塔莉&middot;多默将共同出演科幻灾难片《零号病人》（Patient Zero）。 <br />　　在《零号病人》（暂译）的故事里，某种超强病毒侵袭了整个地球并变异出一类具有严重暴力侵向的新物种。而一位对病毒免疫的人类幸存者发现自己能和这些变异人交流，为了拯救被感染的妻子，他决心带领大家找到&ldquo;零号病人&rdquo;，寻求治愈病毒的解药。 <br />　　本片将由凭借《伯纳德行动》获得过奥斯卡最佳外语片奖的斯戴芬&middot;卢佐维茨基执导，喜剧片《冒牌家庭》的制作人文森特&middot;纽曼担纲制片。 ,ftp://ygdy8:ygdy8@yg45.dydytt.net:8271/阳光电影www.ygdy8.com.零号病人.BD.720p.中英双字幕.mkv
遗传厄运/宿怨(台)/祖孽(港)/厄运遗传,Hereditary,美国,"7.5/10 from 6,601 users",如果最可怕的诅咒，来自你的血脉，你能逃去哪？ <br /><br />　　自从葛瑞翰家族的 大家长-艾伦夫人过世后，女儿安妮一肩负起母亲身后和照顾家人的重担。虽然母亲已入土，安妮却还是时常感受到母亲挥之不去的存在，同时，不能解释的异象接二连三发生在葛瑞翰家族身上。为了让母亲安息，女儿安妮决定求助于母亲身前的好友灵媒。随著逐渐挖掘的真相，他们对自己身世的认知越来越崩解，安妮试图带著孩子逃脱家族的险恶宿命。驱魔仪式即将开始，他们不知道的是，注定要代代相传的厄运必须有人继承&hellip;&hellip; ,ftp://ygdy8:ygdy8@yg45.dydytt.net:8270/阳光电影www.ygdy8.com.遗传厄运.BD.720p.中英双字幕.mkv
挚爱枭雄/大毒枭/巴勃罗&middot;埃斯科巴/毒枭之王：巴勃罗(港),Loving Pablo / Pablo Escobar / Escobar,西班牙/保加利亚,6.6/10 from 287 users,"本片讲述了哥伦比亚大毒枭巴勃罗&middot;埃斯科巴的传奇一生。改编自与埃斯科巴相恋五年的情人弗吉尼亚&middot;瓦列霍的西语畅销书《Loving Pablo, Hating Escobar》，由费尔南多&middot;莱昂&middot;德&middot;阿拉诺亚担当导演，现实生活中的夫妻档哈维尔&middot;巴登与佩内洛普&middot;克鲁兹共同主演。 ",ftp://ygdy8:ygdy8@yg45.dydytt.net:7269/阳光电影www.ygdy8.com.挚爱枭雄.BD.720p.中英双字幕.mkv
瞒天过海：美人计/女版十一罗汉/瞒天过海：八面玲珑(台)/盗海豪情：8美千娇(港)/八罗汉/八大罗汉/侠盗英姿/盗海姐妹团,Ocean's Eight,美国,"7.1/10 from 8,646 users",桑德拉&middot;布洛克饰演的Debbie Ocean是《十一罗汉》集团头目乔治&middot;克鲁尼饰演的Danny Ocean的妹妹，曾因盗窃入狱服刑。而黛比刚一出狱就策划惊天大案，与凯特&middot;布兰切特饰演的好友一起网罗顶尖高手，准备在一年一度的时尚盛会Met Gala（纽约大都会艺术博物馆慈善舞会）上盗取由安妮&middot;海瑟薇饰演的大明星所佩戴，价值一亿五千万美金的卡地亚钻石项链。 ,ftp://ygdy8:ygdy8@yg45.dydytt.net:3126/阳光电影www.ygdy8.com.瞒天过海：美人计.BD.720p.中英双字幕.mkv
动物奇缘,Zoo,爱尔兰/英国,6.6/10 from 90 users,讲述1941年，日军偷袭珍珠港期间，男孩Tom Hall与一群难民朋友组队，从贝尔法斯特动物园救出了一只象宝宝Buster，踏上了惊险刺激的冒险旅程。 ,ftp://ygdy8:ygdy8@yg45.dydytt.net:6117/阳光电影www.ygdy8.com.动物奇缘.BD.720p.中英双字幕.mkv
美国动物,American Animals,英国/美国,"7.5/10 from 1,752 users",儿时玩伴斯潘塞和沃伦很反叛，他们和其他两个学生谋划到特兰西瓦尼亚大学的特别收藏图书馆，去偷极其珍贵的奥杜邦版画和珍藏书。这部电影是根据真实故事改编，源于2004年发生在美国肯塔基州列克星敦市的特兰西瓦尼亚大学的一次图书馆抢劫事件。这个故事看起来非常离奇，但大部分情节都是真实发生的，四个年轻人为了一部电影毁了一生，实施了美国历史上最鲁莽的抢劫之一。《美国动物》将抢劫类电影发挥到极致，在金钱、电影、追寻意义的疯狂故事中模糊现实与想象的界限。 ,ftp://ygdy8:ygdy8@yg90.dydytt.net:8374/阳光电影www.ygdy8.com.美国动物.BD.720p.中英双字幕.mkv
升级,Upgrade/Stem,澳大利亚,"7.9/10 from 4,306 users",一场抢劫案后，男主角格雷的妻子丧生，自己也全身瘫痪。他接受了一个亿万富翁科学家对他身体的&ldquo;升级&rdquo;改造治疗&mdash;&mdash;在他的身体里植入了人工智能程序STEM，不但使四肢恢复了行动力，更能做出自己从未训练过的格斗动作，俨然成为一名职业杀手 。 ,ftp://ygdy8:ygdy8@yg72.dydytt.net:8259/阳光电影www.ygdy8.com.升级.BD.720p.中英双字幕.mkv
抓人游戏/贴背战(台)/标签,Tag,美国,6.3/10 from 731 users,杰瑞米&middot;雷纳和汉尼拔&middot;布勒斯有望加盟影片《抓人游戏》(Tag)，艾德&middot;赫尔姆斯已确定参演，Jeff Tomsic(《一路绕行》)执导，改编自《华尔街时报》报道，讲述一群成人毕业后仍继续读书时的游戏&quot;tag&quot;(你捉我赶，追到人后用手触碰)，尽管他们从事各种职业，但每年二月都专门空出来一起抓人，一抓23年。而且比读书时玩得难度更大，因为活动区域不再是操场，而是整个美国。 ,ftp://ygdy8:ygdy8@yg45.dydytt.net:8265/阳光电影www.ygdy8.com.抓人游戏.BD.720p.中英双字幕.mkv
惊涛飓浪/漂流/漂流心海(港),Adrift,美国,7.1/10 from 666 users,影片讲述了富有探索精神的塔米&middot;奥尔德姆（谢琳&middot;伍德蕾 饰）与未婚夫理查德&middot;夏普（山姆&middot;克拉弗林 饰）为完成梦想中冒险刺激的航海之旅，二人驾驶着帆艇从碧海蓝天的大溪地起航横渡太平洋。天有不测风云，不料二人在航行途中遭遇了强度全球排名前十的名为&ldquo;雷蒙德&rdquo;的四级飓风突然袭击。在风暴过后，依托于浮木上的塔米醒来发现帆艇已经被摧毁的破败不堪，更不幸的是她挚爱的男人理查德因身受重伤而奄奄一息，塔米徘徊于希望与绝望左右，而后在理查德鼓励之下，她坚定地燃起了求生的希望，并爆发了绝境之下的意志力和勇气，在一望无际的大海中挣扎生存&hellip;&hellip; ,ftp://ygdy8:ygdy8@yg45.dydytt.net:7264/阳光电影www.ygdy8.com.惊涛飓浪.BD.720p.中英双字幕.mkv
死侍2,Deadpool 2,美国,"7.9/10 from 18,861 users",拥有不死之身的死侍韦德&middot;威尔森（瑞恩&middot;雷诺兹 Ryan Reynolds 饰）继续在惩恶扬善、毒舌嘴贱的路上绝命狂奔，与此同时他和女友瓦内莎（莫蕾娜&middot;巴卡林 Morena Baccarin 饰）的爱情逐渐升华，两人全新期待新生命的到来。谁知命运难测，因瓦内莎意外身亡，韦德万念俱灰，绝望地渴求生命的终结。在他最失落的时候，钢力士和少年弹头等将他领走，成为X战警中的一员。在某次行动中，死侍因袒护暴走的14岁变种人拉塞尔（朱利安&middot;迪尼森 Julian Dennison 饰）而随同对方被关入冰盒监狱。没过多久，来自未来的电索（乔什&middot;布洛林 Josh Brolin 饰）闯入监狱，意图杀死在未来引起无数灾难的拉塞尔。 <br />　　为了阻止电索，逃离监狱的死侍找到一群战友与之对抗，而拉塞尔则朝着黑暗渐渐远去&hellip;&hellip; <br /><br />◎获奖情况 <br /><br />　　第4届豆瓣电影年度榜单 (2017) <br />　　最值得期待的外语电影(提名) ,ftp://ygdy8:ygdy8@yg45.dydytt.net:3123/阳光电影www.ygdy8.com.死侍2未分级加长版.BD.720p.中英双字幕.mkv
的士速递5/终极杀阵5(台)/出租车5,Taxi 5,法国,6.0/10 from 3，632 users,巴黎警官西尔万(弗兰克&middot;盖思堂彼得 饰)因执行任务的方式过于激进，被调任马赛 社区警局。赴任第一天，便遇到意大利超跑帮抢劫珠宝，劫匪驾驶着法拉利风驰电掣，让西尔万和&ldquo;各怀绝技&rdquo;的警员们&ldquo;望尘莫及&rdquo;、出尽洋相。正当西尔万一筹 莫展之际，他结识了憨厚莽撞的出租车司机埃迪(马利克&middot;班泽拉 饰)。两人毫无默 契，却要合力抓捕疑犯，一场状况频出、笑料横行的猫鼠游戏即刻展开&hellip;&hellip; ,ftp://ygdy8:ygdy8@yg45.dydytt.net:3122/阳光电影www.ygdy8.com.的士速递5.BD.720p.法语中字.mkv
肆式青春/诗季织织,詩季織々/Flavors of Youth,日本/中国,"6.0/10 from 1,024 users","影片由李豪凌、易小星、竹内良贵三人联合执导,以三段温暖清新的小故事共同组成,从&ldquo;衣食住行&rdquo;四个方面来诉说关于青春的故事。绘梦动画创始人李豪凌则为大家带来了上海石库门一对青梅竹马尘封已久的&ldquo;上海恋&rdquo;;易小星执导的短篇&ldquo;三鲜米粉&rdquo;以北京为舞台,讲述北漂青年与身处故乡的祖母之 间的故事;曾参与制作《你的名字。》的导演竹内良贵则通过&ldquo;小小时装秀&rdquo;描绘了在广州相互帮助、共同生活的一对姐妹的生活。 ",ftp://ygdy8:ygdy8@yg45.dydytt.net:8258/阳光电影www.ygdy8.com.肆式青春.BD.720p.国日双语双字.mkv
The Unity Of Heros,黄飞鸿之南北英雄/黄飞鸿之生化人,中国,"4.7/10 from 3,492 users",晚清时期，外来入侵，国家内忧外患，民不聊生。黄飞鸿（赵文卓 饰）面对列强的压迫，依旧弘扬中国文化，保护民族信仰，与外来者的打击坚持抗争。在这样一个社会动荡的时期，北拳宗师吴镇南（唐文龙 饰），初入佛山北拳南传，却屡屡碰壁，面对黄飞鸿的盛情款待，吴镇南却不愿接受他的帮助。就在这个时候，洋人趁火打劫，把药品研究用在了吴镇南身上，导致两人矛盾再度激化，面对洋人的利用和威胁，吴镇南不得不和黄飞鸿展开激烈的一战。被洋人雇佣来协助研究项目的女孩路小月（魏小欢 饰）在秘密研究项目中也慢慢了解到洋人的残暴实验，渐渐地看清了洋人计划，危险一触即发&hellip;&hellip; ,ftp://ygdy8:ygdy8@yg45.dydytt.net:3119/阳光电影www.ygdy8.com.黄飞鸿之南北英雄.BD.720p.国粤双语中字.mkv
The Leaker,泄密者/泄密者们/洩密者,中国香港,"5.6/10 from 6,505 users",马来西亚发生高危的变种传染病，医生大胆给自愿病人使用未经官方认可的新药。当地一新闻记者突然堕楼身亡，接连药业公司AMANAH的创办人兼董事长的儿子离奇自杀后，其妻急赴香港，警长李永勤与香港警察王大伟合作追查。王大伟收到一条视频，里面自称&ldquo;泄密者&rdquo;的神秘组织透露了药业界的黑幕，更指控AMANAH藉着瘟疫大发灾难财。&ldquo;泄密者&rdquo;邀约香港日报记者阮嘉岚会面。李永勤和王大伟追踪到阮嘉岚与泄密者的见面地点&hellip;&hellip; <br /><br />◎获奖情况 <br /><br />　　第21届上海国际电影节 (2018) <br />　　电影频道传媒大奖(提名) 邱礼涛 ,ftp://ygdy8:ygdy8@yg90.dydytt.net:8367/阳光电影www.ygdy8.com.泄密者.BD.720p.国粤双语中字.mkv
复仇者联盟3：无限战争/复仇者联盟3：无限之战(港)/复仇者联盟：无限之战(台)/复仇者联盟3：无尽之战/复联3/妇联3(豆友译名)/复仇者联盟3：灭霸传(豆友译名),Avengers: Infinity War,美国,"8.2/10 from 338,916 users",《复仇者联盟3：无限战争》是漫威电影宇宙10周年的历史性集结，将为影迷们带来史诗版的终极对决。面对灭霸突然发起的闪电袭击，复仇者联盟及其所有超级英雄盟友必须全力以赴，才能阻止他对全宇宙造成毁灭性的打击。 <br /><br />◎获奖情况 <br /><br />　　第4届豆瓣电影年度榜单 (2017) <br />　　最值得期待的外语电影 ,ftp://ygdy8:ygdy8@yg45.dydytt.net:3118/阳光电影www.ygdy8.com.复仇者联盟3：无限战争.BD.720p.国英双语双字.mkv
乐高DC超级英雄：亚特兰蒂斯之怒,Lego DC Super Heroes: Aquaman: Rage of Atlantis,美国,6.6/10 from 95 users,DC最新超级英雄海王动画电影，讲述红灯老大入侵亚特兰蒂斯，海王必须重新夺回王位，为此，海王集结正义联盟，与蝙蝠侠、超人、神奇女侠，以及联盟新成员绿灯侠一起抵御强敌，重新成为七大洋的统领者。 ,ftp://ygdy8:ygdy8@yg45.dydytt.net:5043/阳光电影www.ygdy8.com.乐高DC超级英雄：亚特兰蒂斯之怒.BD.720p.中英双字幕.mkv
超人之死,The Death of Superman,美国,"7.5/10 from 2,087 users",最新DC动画电影，&ldquo;该来的时候，甚至是神也必须要死！&rdquo;今年是超人诞生80周年，这发生在1993年的故事，今天仍然是漫画界中最浓重的一笔。影片讲述超人与&ldquo;毁灭日&rdquo;这个劲敌战斗之后被杀的故事，随着之后的超人复活还将引出超人的接班人&ldquo;小超（Superboy）&rdquo;，其中超人的另一个反派版本&ldquo;机械超人&rdquo;同样将亮相。超人的死去活来，本有成为经典超人故事的潜力。然而DC在这个题材面前却屡次以平庸收场。这次能成功么？ ,ftp://ygdy8:ygdy8@yg45.dydytt.net:4085/阳光电影www.ygdy8.com.超人之死.BD.720p.中英双字幕.mkv
复仇者联盟3：无限战争/复仇者联盟3：无限之战(港)/复仇者联盟：无限之战(台)/复仇者联盟3：无尽之战/复联3/妇联3(豆友译名)/复仇者联盟3：灭霸传(豆友译名),Avengers: Infinity War,美国,"8.2/10 from 338,916 users",《复仇者联盟3：无限战争》是漫威电影宇宙10周年的历史性集结，将为影迷们带来史诗版的终极对决。面对灭霸突然发起的闪电袭击，复仇者联盟及其所有超级英雄盟友必须全力以赴，才能阻止他对全宇宙造成毁灭性的打击。 <br /><br />◎获奖情况 <br /><br />　　第4届豆瓣电影年度榜单 &nbsp;(2017) <br />　　最值得期待的外语电影 ,ftp://ygdy8:ygdy8@yg45.dydytt.net:3117/阳光电影www.ygdy8.com.复仇者联盟3：无限战争.HD.720p.中英双字幕.rmvb
在切瑟尔海滩上/爱，留在海滩那一天(台),On Chesil Beach,英国,"7.3/10 from 1,136 users",影片讲述上世纪60年代西方性解放运动来临之前，受过良好教育且深爱对方的两位年轻人在面对新婚初夜时，因担忧和恐惧而产生误解，最终分道扬镳、终身不再来往的故事。 ,ftp://ygdy8:ygdy8@yg45.dydytt.net:8253/阳光电影www.ygdy8.com.在切瑟尔海滩上.BD.720p.中英双字幕.mkv
英国佬来了,The Brits Are Coming,美国/英国,4.8/10 from 105 users,乌玛&middot;瑟曼主演喜剧片《英国佬来了》，故事讲述一对古怪的英国夫妇计划去洛杉矶盗窃珠宝。 ,ftp://ygdy8:ygdy8@yg45.dydytt.net:7253/阳光电影www.ygdy8.com.英国佬来了.BD.720p.中英双字幕.mkv
侏罗纪世界2/侏罗纪世界：殒落国度(台)/侏罗纪世界：迷失国度(港)/侏罗纪世界2：失落王国/侏罗纪世界2：堕落王国/侏罗纪公园5,Jurassic World: Fallen Kingdom,美国/西班牙,"6.8/10 from 160,767 users",侏罗纪世界主题公园及豪华度假村被失控的恐龙们摧毁已有三年。如今，纳布拉尔岛已经被人类遗弃，岛上幸存的恐龙们在丛林中自给自足。 <br />　　当岛上的休眠火山开始活跃以后，欧文（克里斯&middot;帕拉特 饰）与克莱尔（布莱丝&middot;达拉斯&middot;霍华德 饰）发起了一场运动，想要保护岛上幸存的恐龙们免于灭绝。 欧文一心想要找到自己依然失踪在野外的迅猛龙首领布鲁，克莱尔如今也尊重起这些生物，以保护它们为己任。两人在熔岩开始喷发时来到了危险的小岛，他们的冒险也揭开了一个可能让地球回到史前时代般混乱秩序的阴谋。 ,ftp://ygdy8:ygdy8@yg45.dydytt.net:3116/阳光电影www.ygdy8.com.侏罗纪世界2.HD.720p.韩版中英双字幕.rmvb
死侍2,Deadpool 2,美国,"7.9/10 from 18,861 users",拥有不死之身的死侍韦德&middot;威尔森（瑞恩&middot;雷诺兹 Ryan Reynolds 饰）继续在惩恶扬善、毒舌嘴贱的路上绝命狂奔，与此同时他和女友瓦内莎（莫蕾娜&middot;巴卡林 Morena Baccarin 饰）的爱情逐渐升华，两人全新期待新生命的到来。谁知命运难测，因瓦内莎意外身亡，韦德万念俱灰，绝望地渴求生命的终结。在他最失落的时候，钢力士和少年弹头等将他领走，成为X战警中的一员。在某次行动中，死侍因袒护暴走的14岁变种人拉塞尔（朱利安&middot;迪尼森 Julian Dennison 饰）而随同对方被关入冰盒监狱。没过多久，来自未来的电索（乔什&middot;布洛林 Josh Brolin 饰）闯入监狱，意图杀死在未来引起无数灾难的拉塞尔。 <br />　　为了阻止电索，逃离监狱的死侍找到一群战友与之对抗，而拉塞尔则朝着黑暗渐渐远去&hellip;&hellip; <br /><br />◎获奖情况 <br /><br />　　第4届豆瓣电影年度榜单 (2017) <br />　　最值得期待的外语电影(提名) ,ftp://ygdy8:ygdy8@yg72.dydytt.net:8251/阳光电影www.ygdy8.com.死侍2.HD.720p.韩版中英双字幕.rmvb
破门而入,Breaking In,美国,5.4/10 from 83 users,影片改编自杰米&middot;普利马克&middot;沙利文撰写的一篇关于一名女性在危机时刻保护家人的文章。讲述了一个母亲带着两个孩子来到父亲所在的豪宅度过周末，看似华丽的宅子却暗藏着许多秘密。 ,ftp://ygdy8:ygdy8@yg90.dydytt.net:8363/阳光电影www.ygdy8.com.破门而入.BD.720p.中英双字幕.mkv
塔利/厌世妈咪日记(台)/论尽爆煲妈咪(港)/塔莉,Tully,美国,"7.8/10 from 1,353 users",查理兹&middot;塞隆饰演一位因照顾孩子而辛勤劳作的母亲，两位熊孩子加上一个嗷嗷待哺的婴儿，似乎要把她压垮，她的世界因为一位名叫塔利的保姆(麦肯兹&middot;戴维斯饰)出现，发生了天翻地覆的改变。 ,ftp://ygdy8:ygdy8@yg45.dydytt.net:8247/阳光电影www.ygdy8.com.塔利.BD.720p.中英双字幕.mkv
The Leaker,泄密者/泄密者们/洩密者,中国香港,"5.6/10 from 6,505 users",马来西亚发生高危的变种传染病，医生大胆给自愿病人使用未经官方认可的新药。当地一新闻记者突然堕楼身亡，接连药业公司AMANAH的创办人兼董事长的儿子离奇自杀后，其妻急赴香港，警长李永勤与香港警察王大伟合作追查。王大伟收到一条视频，里面自称&ldquo;泄密者&rdquo;的神秘组织透露了药业界的黑幕，更指控AMANAH藉着瘟疫大发灾难财。&ldquo;泄密者&rdquo;邀约香港日报记者阮嘉岚会面。李永勤和王大伟追踪到阮嘉岚与泄密者的见面地点&hellip;&hellip; <br /><br />◎获奖情况 <br /><br />　　第21届上海国际电影节 (2018) <br />　　电影频道传媒大奖(提名) 邱礼涛 ,ftp://ygdy8:ygdy8@yg45.dydytt.net:3113/阳光电影www.ygdy8.com.泄密者.HD.1080p.国语中字.mp4
鬼故事/鬼谈怪说,Ghost Stories,英国,7.5/10 from 216 users,英国知名舞台剧《鬼故事》将被搬上大银幕，新片主演马丁&middot;弗瑞曼、乔治&middot;麦凯、安迪&middot;尼曼等。尼曼继续出演他在剧中的角色古德曼教授。古德曼是一位心理治疗师，从不相信鬼怪之说；然而三个病人的&ldquo;见鬼实录&rdquo;让他对原有信念产生了怀疑。作为最受欢迎的惊悚戏剧之一，该剧曾在全球多地进行巡演。 ,ftp://ygdy8:ygdy8@yg72.dydytt.net:8247/阳光电影www.ygdy8.com.鬼故事.BD.720p.中英双字幕.mkv
Operation Red Sea,红海行动/刀锋&middot;红海行动,中国/中国香港,"8.3/10 from 433,101 users",中东国家伊维亚共和国发生政变，武装冲突不断升级。刚刚在索马里执行完解救人质任务的海军护卫舰临沂号，受命前往伊维亚执行撤侨任务。舰长高云（张涵予 饰）派出杨锐（张译 饰）率领的蛟龙突击队登陆战区，护送华侨安全撤离。谁知恐怖组织扎卡却将撤侨部队逼入交火区，一场激烈的战斗在所难免。与此同时，法籍华人记者夏楠（海清 饰）正在伊维亚追查威廉&middot;柏森博士贩卖核原料的事实，而扎卡则突袭柏森博士所在的公司，意图抢走核原料。混战中，一名隶属柏森博士公司的中国员工成为人质。为了解救该人质，八名蛟龙队员必须潜入有150名恐怖分子的聚集点，他们用自己的信念和鲜血铸成中国军人顽强不屈的丰碑！ <br />　　本片根据也门撤侨事件改编。 <br /><br />◎获奖情况 <br /><br />　　第8届北京国际电影节 (2018) <br />　　天坛奖 最佳视觉效果奖 <br />　　天坛奖(提名) 林超贤 <br /><br />　　第25届北京大学生电影节 (2018) <br />　　最佳影片奖 <br />　　最佳男演员奖(提名) 张译 <br />　　最佳观赏效果奖(提名) <br /><br />　　第4届豆瓣电影年度榜单 (2017) <br />　　最值得期待的华语电影(提名) ,ftp://ygdy8:ygdy8@yg45.dydytt.net:8244/阳光电影www.ygdy8.com.红海行动.BD.720p.国语中字.mkv
The Way of the Bug,猛虫过江,中国,"3.7/10 from 10,775 users",东北农村青年沈福（小沈阳 饰）与大雷（潘斌龙 饰）遇见南方姑娘静香（宋芸桦 饰），机缘巧合来到陌生大城市，面对从天而降的巨额遗产和随之而来的种种危机，两人接连施展令人意想不到的&ldquo;独门秘籍&rdquo;，引发了一连串爆笑喜剧故事。 ,ftp://ygdy8:ygdy8@yg45.dydytt.net:7244/阳光电影www.ygdy8.com.猛虫过江.HD.720p.国语中字.mkv
第三波/丧尸病狂,The Cured/The Third Wave,爱尔兰,5.6/10 from 137 users,《第三波》讲述了欧洲被一种僵尸病毒肆虐了六年之后，终于找到了可以让僵尸变回正常人的&ldquo;解药&rdquo;。但是康复的这些人并不被社会所接受，家人亲属排斥他们，政府也严格管控他们。在愤怒、内疚、恐惧的百感交集下，一些&ldquo;康复了的僵尸&rdquo;开始进行恐怖活动，社会又一次陷入了动荡。药治得了病，却治不了人心。 ,ftp://ygdy8:ygdy8@yg45.dydytt.net:7243/阳光电影www.ygdy8.com.第三波.BD.720p.中英双字幕.mkv
厕所英雄/厕所：一个爱情故事(台)/厕所：一个爱的故事,Toilet - Ek Prem Katha,印度,"7.1/10 from 23,080 users",改编自真人真事，探讨印度农村家庭普遍没有厕所，妇女必须在野外如厕的现象。女主角担任教师，嫁给男主角后，发现家中没有厕所，和男主角&ldquo;闹离婚&rdquo;，还来了一场革命。 ,ftp://ygdy8:ygdy8@yg72.dydytt.net:8245/阳光电影www.ygdy8.com.厕所英雄.HD.720p.国印双语中字.mkv
分贝人生,Shuttle Life,马来西亚/中国台湾,6.2/10 from 933 users,《分贝人生》讲述了长大在大城市贫困区的阿强因一场交通以外失去了妹妹，更衍生出来自贫困环境的压力而造就的社会问题。影片透过&ldquo;贫穷&rdquo;反思&ldquo;生活&rdquo;与&ldquo;生存&rdquo;的微妙关联，透过贫穷家庭与社工的故事，带出贫穷问题所凸显的人性与道德的冲突以及对逆境求存、命运弄人的探讨。 <br /><br />◎获奖情况 <br /><br />　　第54届台北金马影展 (2017) <br />　　金马奖 最佳新导演(提名) 陈胜吉 <br />　　金马奖 最佳摄影(提名) 陈克勤 <br /><br />　　第20届上海国际电影节 (2017) <br />　　亚洲新人奖 最佳影片 陈胜吉 <br />　　亚洲新人奖 最佳导演(提名) 陈胜吉 <br />　　亚洲新人奖 最佳男主角 陈泽耀 <br />　　亚洲新人奖 最佳摄影 <br /><br />　　第1届平遥国际电影展 (2017) <br />　　影展之最单元最受欢迎影片(提名) 陈胜吉 ,ftp://ygdy8:ygdy8@yg72.dydytt.net:8244/阳光电影www.ygdy8.com.分贝人生.BD.720p.国语中字.mkv
烟花/烟花动画版/烟花，应该和谁看(港)/升空的焰火，从下面看？还是从侧面看？,"打ち上げ花火、下から見るか？横から見るか？/Fireworks, Should We See It from the Side or the Bottom? / Uchiage hanabi, shita kara miruka? Yoko kara miruka?",日本,"5.3/10 from 19,416 users",海边的中学里，同学争论着「烟花从侧面看，是圆的还是扁的？」决定趁烟花大会当晚找答案。此时女神及川荠正为母亲再婚一事而苦恼，于是叫同时暗恋她的典道和祐介比赛游泳，谁胜出就可以和她一起私奔！不甘落败的典道暗忖:「假如我能穿越时空&hellip;」，时空竟然真的回到比赛那天，典道能否改变赛果，捉紧错过了的缘份？ ,ftp://ygdy8:ygdy8@yg90.dydytt.net:8358/阳光电影www.ygdy8.com.烟花动画版.BD.720p.国日双语中字.mkv
